LOAN_ID,NMONTHS,FORECLOSURE
CDGGJGCBDCDF,18.183,0
GCBFCBAEHADC,37.631,0
CEBJCDGIDABF,29.124,0
DDECCICGFFEG,35.185,0
HAJAFEFHDFCC,53.314,0
FJJIGJBCDDIE,52.268,0
DIEAJBGCGEGH,32.649,0
ABDDHFHGJAIB,86.254,0
EFICAAHDAFFF,93.036,0
JBHIEAHJHJDG,52.039,0
DEECAABDHJEI,62.869,0
HDJBDIGCHCDH,68.668,0
JDGCEDBFIAIA,27.123,0
FHAFGIGCIIDI,63.338,0
JBCIEEJHJFHJ,88.122,0
FDDJCDBFGCDA,109.448,0
DEDECIHEDHGB,79.461,0
HHHECIAHAHFG,69.142,0
DACDJBEBHBDE,62.049,0
GJHJCGHEJHFF,12.671,0
JACAHCAIFFEF,97.274,0
GEADJDIIBECA,12.996,0
EJEDGHFFBCFH,56.819,0
CCABJCJCHDDC,94.291,0
DIDBFAFAAAFB,35.923,0
DIBJIDIJABAE,71.966,0
IEGDCGFIHHJC,23.712,0
CDCIJECFDEAB,23.191,0
FFDCBJAECCGH,51.219,0
CDAJFHJGBDFC,38.372,0
JDEIBBACCHBD,79.362,0
IEFFDIJABCIA,96.087,0
FFJAGIHABHFA,15.459,0
HHJHIEEFICHF,66.917,0
FJGDDIIFIAEC,19.229,0
DDADGJFFJEGB,34.023,0
CBFBGHEDJHFA,65.935,0
IAEEFAFCFICB,45.738,0
JJCIJBFBBCHJ,49.632,0
FGAJEJEEGEIH,19.9,0
DBAECECAJCIE,28.076,0
IGCEDIEFGCGA,94.72,0
EHDBBGBHBADC,1.174,0
CJIJCECGAEBG,119.564,0
HADHIJDJCJED,42.667,0
GJCGHAIIGDAD,21.023,0
ABDJJGAFCFFB,93.971,0
ABAAEDECBBCF,87.47,0
EBFDHEFEBGEI,11.295,0
CJACICDGJAFJ,77.854,0
EBGBCEFDHGAI,57.262,0
IEBJCFHBBHAA,47.956,0
DAHJIJHBBFAG,75.376,0
ADEJBJABJGFC,83.215,0
FEFDCAIHGDAC,31.372,0
GFGABIEFAEGB,103.45,0
IAJFHFBFEGEJ,57.938,0
FEAIEJFIHBGA,23.634,0
HFCAAIBJGIFF,66.386,0
DIDCHDHGFJHA,52.984,0
EBGACDFIEAGG,25.493,0
IIEHDGEHDCDC,92.88,0
JHEJAJGEJIEA,83.795,0
CGAIBEJCFIAJ,43.695,0
FJHFECGIDHJJ,59.141,1
HGGJEHIIAIIA,32.286,0
FFBFDCBJJCJD,35.712,0
JIACAJHIEFJC,36.186,0
AJDEHJGEHCBI,56.475,0
HFDFAIDDFCGI,71.108,0
IEBBGCHJBJEE,101.518,0
DFIJGEIIIAGC,53.428,0
HEIAIIAFHDIC,56.85,0
DJHEJAGFEIAA,30.926,0
FHCDEGFCGFAG,17.114,0
ECCGHCFADGIA,73.279,0
FDFBEGHCGGFB,58.308,0
JAFEGCAAJADI,23.354,0
EBJGJCIAJCGA,104.333,0
CBIGDDHGIFFE,28.119,0
IAHDBDCGBHCH,53.793,0
FEIDABCJGGCF,56.474,0
FJEGEJJEIAGI,109.506,0
DDEJBAIJIHEC,62.892,0
JIDEABEGAIDF,101.767,0
EHDCCBAEHCHJ,80.186,0
AHECCEEDFGHF,41.595,0
FGIEHIHDJFCA,46.523,0
CJBJEFADFGFE,37.791,0
FBCDDCIHIDAD,5.797,0
FFFIFEFIGHHC,41.222,0
AAJDJECBEECC,61.296,0
FECCFFAHCADH,35.413,0
FBFAFHAHDFFA,33.635,0
AEFIHDCEDICB,56.658,0
EIIHDCJEHHEC,73.318,0
HDEJBJFJCJED,63.581,0
HAJFBDJDBDCC,51.995,0
GIDHAGBICFAA,77.469,0
EIJEAAHJHHIE,43.877,0
HICFGJIHBCDH,85.999,0
DFHGGDIICEHA,66.339,0
CJGDCBAGBGAI,22.07,0
GJEJBDCIHADE,152.265,0
GIHCBGJGDIAD,66.154,0
FAAICJCGJCCC,21.93,0
FBFDGFAGCIIA,100.749,0
EEFDBFEBJHFD,69.026,0
CGAHBGHFGBCB,50.111,0
ABEECDJGFGBB,93.71,0
GFGHGEJAHCJF,98.293,0
CJHAEHCIIDCF,51.557,0
EGEBEEECEAFE,36.739,0
HAJABDCDDJJD,38.781,0
AFGHJBIDDFHC,44.812,0
GJAIBGBBFDII,91.883,0
DGJCDICCBEDG,59.211,0
JIDFBCCDEJAB,127.896,0
GCDJGDBGHJHA,37.107,0
DJJAEJJIFDGG,73.555,0
AFFHGFIDCFGB,23.398,0
IAIIDAACBDHC,47.481,0
EDBIGJBEIHFG,23.932,0
JGBHIAIBBEDB,88.825,0
HFHJIDBIJAJD,28.741,0
JADCHGHDGGGG,24.213,0
CJAGHFGAJIAD,88.369,0
HGJBEHICBGID,72.29,0
CJFBFEEAHDGA,35.046,0
IIHAEHJIJGEJ,53.899,0
IJHAAEICBGEI,34.427,0
FFHDHDECGHGJ,66.539,0
GEFJFHFIGJBF,50.888,0
IHFBHGCIJFFH,37.431,0
FHHIAEIAJAFC,71.952,0
IFJCBDDFDHEB,32.089,0
FAAIAGCHCCBA,75.635,0
ADFIGIGDBHFA,79.504,0
JJIACGDGFHGB,56.684,0
DECHEDHEFHIJ,47.145,0
IEJBCGAIAEGI,74.432,0
AHHJFFBHBAIC,96.493,0
DFHCBJDBGFDA,90.762,0
JDDFECDJJDEC,74.662,0
CGIIEBEEEGGB,66.918,0
FJDJEBEADEHG,89.108,0
AEIIHBDBIGBE,42.684,0
JFBJBGIJIEII,53.715,0
JGAGBDICEDIA,97.908,0
EIFAJEAGGEAG,117.917,0
HJCHGHJJCEHJ,74.1,0
IAEFGBAECHHG,24.701,0
CCCEJDDBFJEC,72.975,0
DJFIICHCJJAE,59.776,0
AIFJAGBCBDEI,87.922,0
JIHBCGBJJFHH,35.26,0
IDAFHAJHBIEG,111.231,0
GGHFJDJBIEAF,72.073,0
EHBEBHFIIHBG,78.263,0
FBBEBCCJIBED,38.577,0
AFJFDHEEEIHB,95.388,0
JJEBGJIGCHDG,71.659,0
JGIJEFFCBFID,49.377,0
CBHDEEBDGJAH,86.008,0
DECBDIGEBJCD,67.456,0
DDDIJABFJCHF,70.652,0
DIHIBHHBGJCA,66.838,0
HBIAFGJGEFBD,69.903,0
GHGDBJBAAGEJ,83.707,0
HIEHBCGIHJEB,34.542,0
HAHABEAGBJJD,71.884,0
JDDCIJAFBDIA,61.456,0
FAJBECAEDCJI,25.063,0
FBFFGEDCCCFH,81.931,0
EHCIFIFDFHAD,13.529,0
IHGAHFEAIGFF,77.396,0
EEHACFAJBGHH,56.634,0
FAEEAGHJFCGG,41.262,0
EIIGFBDIHECG,20.775,0
GFBHFHIICDGE,80.331,0
IGCDGGFBDECD,63.096,0
JJFGJFJBFEAH,42.949,0
JGHJJECGCIDA,25.348,0
HFEHAFJDGGGH,77.836,0
IEHGBFGHIBDI,42.012,0
DEADBDIJJGFB,59.653,0
GADAEJJHFHJI,21.087,0
JDDJJFJGIJFJ,28.036,0
ABBCFCAJEGCD,66.547,0
JJHDDDJCJFEE,97.701,0
DJABCAGEIFDF,53.464,0
AIGEDEHAHIBG,19.396,0
DCHGDAADCCCH,87.208,0
EJDEGDIGGIFB,98.141,0
HJDFADBBFFAJ,87.738,0
IJCGEHJBIBEC,28.5,0
ACGHJHJCICJC,68.917,0
AAEHAEBDDICH,58.088,0
HHDAJBAAFAJA,73.336,0
ADECFCFEHGDB,26.547,0
DJEHIAJABBCI,27.509,0
ACABCDJJAFBD,56.585,0
DCFIFBJHJAAF,41.326,0
CFHGJIJBDDBI,30.552,0
GFHGCIDDGADH,68.824,0
AECFDDCCCAGF,38.003,0
IDCJAJBDEAIB,81.979,0
JHIHGHIFHBCC,33.347,0
IECGAJBBDHEF,48.328,0
FBFGDHEBBHAA,119.41,0
HAJJEDGGECEG,88.703,0
HBEHGCHJAJCI,83.401,0
GFJCDHHCBIHD,58.212,0
IAJCJFFCGJAF,99.643,0
AEFAAIBJEEAB,66.921,0
EJIIFCFBIFHD,90.023,0
FEIBCGGHEGHD,64.203,0
CBBDAGJEEBIF,54.486,0
ABABEIDFBAEG,53.199,0
DHACCDEAJCBB,65.058,0
ECAFBEICBCJB,20.216,0
JFDEDFGHDCCG,23.386,0
EAJFGDBEEFAB,77.584,0
IAGFCGFGFFIC,56.466,0
CGJECDJADHIB,20.224,0
HECFAAEDGBJC,44.087,0
GDIHIDAEEIDE,70.509,0
CEJEBFHAGHGF,35.491,0
EFIADGGIBCCE,41.238,0
AEDBACHDCFDA,84.447,0
EAIEDDJBJJJC,71.072,0
CEIFHFEIJBAC,53.655,0
CGGFJDGIJGJA,49.097,0
AABHECEDDFDG,35.52,0
GJIEBDBIBJIC,86.192,0
JGICJAJBAFCC,89.879,0
FGIJCBGAHDJF,19.917,0
JBJFJCCFFDGH,48.599,0
EACCAFJGAJIH,62.286,0
HIJGEJHIHDGF,47.302,0
ECACAEAJHCIF,86.644,0
GAEHBGJICBBC,9.967,0
JEABCIDJJEJB,33.259,0
HBCEGIDAFJEB,45.851,0
HBAFCIDJFEJC,92.671,0
FHFEFJADGEEC,24.307,0
CIDJHCFDDFGC,52.998,0
EDIGCDAFCGGE,79.742,0
IAAFBCEFJHIB,40.357,0
JFGCGDBGFBBB,32.832,0
FIJHCJICEECB,51.43,0
IJEGAFEHCJJF,94.003,0
FBBFAFEGBIBG,84.38,0
EEEDEBGCJCEG,26.665,0
JADEGIJHBIFH,60.713,0
FAIIHEICFBAG,91.683,0
ABEGDBHEBDED,96.587,0
EJBCEHCBGGDE,23.753,0
GGDFIHIGBCBA,38.545,0
IFJBFDGHDHBH,74.799,0
HJIEGAGBCBIB,53.281,0
EGBHBDACDHCB,29.429,0
DGGHBIHGACIJ,50.899,0
EAEGHADAJGJG,8.862,0
HGHDHIEJJBAD,69.339,0
EDEAHCJEEIGB,73.274,0
GDGDIJHJJAHH,62.57,0
EGGHDDDBGFEE,58.755,0
ABABIIDFCGGC,103.033,0
EDGAGGADFACD,17.349,0
IDJDFBDIAHFC,48.281,0
AECDHDGJACEB,90.875,0
HGBHFCEGDDDC,45.12,0
JGHCFHFEHIBE,55.122,0
FFFHGGICCDGG,26.146,0
HIBFHBFAEDDE,100,0
AHDJHHJDDAJH,46.154,0
JHABAADCEGDD,73.106,0
GJIFBCBEAFBH,63.101,0
EIBDDIEEGFJF,61.84,0
EFHBJADDDAJC,83.061,0
HDAHJAABIAGG,33.45,0
GDIBBHFCEDBE,54.489,0
FBFAIEGCCJCG,40.831,0
FAHEBCJJFEHG,42.235,0
JGEJHDDHBJAB,68.404,0
DCJEJFDHFGBC,25.682,0
FCFJBFBADIDH,65.536,0
ACDBCAJCFDBA,13.34,0
IDEEDABIGHFH,63.055,0
GFAIAHHCHAIC,94.1,0
CGFHCCEBHHHB,18.746,0
DCFAFBADGCEG,30.33,0
EBBGEAGGDHGE,61.04,0
DHGGCDBGDFJF,69.848,0
FFAEHDIJCCJD,48.746,0
IIHIDJJJIBFB,81.03,0
GCIBDCAJDGDF,68.47,0
DCHCFCGEECBD,64.953,0
CFHDFCCFBFGF,22.814,0
HDICCDDGJEFH,83.174,0
CIGDCFDGAADB,30.077,0
EGJFGECJHIFI,86.125,0
AACGFGADDBCA,64.519,0
CAGIADJBJCFH,39.542,0
HJFBBDEFJJGG,84.016,0
HJJJIEFABECE,51.18,0
AEEJAIFCFFGG,54.308,0
ICBJCBHIABFC,96.101,0
GHHIIJJDEHHH,67.759,0
JGJGBDJBBEII,55.714,0
AAJIIFICACIH,72.091,0
AFFJGDEEFFEB,55.559,0
FFIDEEJBGCAI,21.703,0
CGJBJGGAAGBH,54.028,0
AFEIIEDDDJGE,16.12,0
HBIJJFBJJIED,87.791,0
AJIBECFBIBCE,88.44,0
FHHHDCGJHACF,82.163,0
AJEJIHCEDFDA,74.759,0
EBAFBFJAHAJE,33.043,0
AHJIFFDEHDGC,81.086,0
EBIAIIDBDABJ,53.545,0
EIEBEBAEECHH,51.466,0
IDGBJJGGDGFI,43.063,0
HCGDIHIFAHAE,112.622,0
DFFDJIIHBHBG,31.725,0
HIDICFIGCIEJ,39.949,0
IFBEHGHDGEHI,50.368,0
HEHJBIBGHJFC,69.729,0
AACAAADAAGGH,84.854,0
CEGAAIBAIICI,44.213,0
DIGDAFGECEJH,38.784,0
AJHGIEDCADJH,79.688,0
JHEEHBHAJJGE,33.992,0
AIECEAFFDEEI,52.84,0
FCEFCGHICIDA,53.196,0
CDFEIBJFEFDJ,27.399,0
GFAGCJDJBCHJ,63.868,0
HACAHBHBECAH,19.324,0
IAIHCCDAADJH,77.885,0
HCIIHBAADFAC,86.917,0
GEDEIEHHHDGF,77.041,0
HBAHHFBEECGG,90.934,0
GGCCAJGGHADE,35.648,0
IJGFGABCBDDG,104.636,0
JCHAGCHJHGHE,97.335,0
GFIHGHHJCGDJ,13.121,0
FCBDJHAHCHHE,71.731,0
GFEICBFIHGEE,73.478,0
EJCCJGFHFGGE,42.939,0
JECCDIACJFFE,108.601,0
EEIBGAHEDEAF,56.226,0
EHGDFDEJHBHJ,91.411,0
JHEFBHDEFHJC,52.926,0
GCCEEADEJBCE,58.682,0
HIBIFCFAHJAF,106.91,0
FGDDAHJIEFHB,19.493,0
HDICGFJGHFAG,76.403,0
ACEGFGHDEIJD,97.316,0
AGHEGJEJEGFA,99.375,0
EDCCCGDEFDAI,65.532,0
AJFDEJGGJDHJ,31.25,0
FIAEJGFAEFGD,81.283,0
FAEEDFIEDAFF,55.689,0
EEDAAGIGJFEA,37.951,0
JJFEEHGHFAAG,66.72,0
JIBJCAHIHCEA,9.397,0
DEBICDEJAICI,43.777,0
HDBFJGHHGAJA,71.337,0
EBJHBFGBAJEI,80.412,0
JFDFDDEDFBIF,77.414,0
GJGGACCJBJII,62.175,0
GBFHIFBIJEGE,88.467,0
CCGCFCGCCAGG,39.421,0
HDGFFCJFDIDC,45.317,0
CHCEHCBBGFAF,84.06,0
JEGBGBAFADGE,51.083,0
EFJBIJAGEDBE,29.053,0
CAJGIDDIHFFD,72.684,0
GJCHCIADJCDA,30.349,0
GDBEGAHCAJHE,95.871,0
AGBIFHDJEBDF,78.56,0
IADIIBDFIFGF,61.23,0
EAHDHAGFAIDF,44.159,0
EAFCBFIECCFJ,84.294,0
IECHGBGGEBGE,52.908,0
JIEDFDAEJCIA,90.713,0
AFHDHBHAEDDI,82.395,0
HFGHEJCABJIG,56.902,0
AEDEHGGCFGAA,57.447,0
JEBDIGBEFFFF,34.318,0
AIBFFGDCAIEB,103.313,0
JBGAIADJJGFJ,63.41,0
EBGDFAAIHIIJ,45.394,0
AEBIGCIECAJI,43.962,0
GFGDFHFACJEI,35.245,0
DHFAFBBIHIDE,84.005,0
IIGHBIJDCCEA,55.796,0
DGCIHABIJCFF,73.582,0
CDCIDBAICJDJ,74.989,0
JHEJIFEHFJHA,74.108,0
CJIEJHHBDAJH,68.716,0
DCIEBHGGEIJB,48.056,0
FDGBJACIDGIG,28.189,0
DJJEDEAIHIHI,69.291,0
EJJIFIFEGGHC,35.31,0
CHCFECECCIIH,92.477,0
HJHADBHIEJCH,47.58,0
DDGJBGHHHIGA,39.013,0
DJHGHCFDHCGF,44.858,0
JFFEGJDFFBGH,94.627,0
IDDJAFGHFJBD,77.491,0
GCDCBJIEJHAD,19.766,0
FEIICIBAIBGA,38.364,0
EBEIBGEEEAEG,61.428,0
DDAFEEJBHDJG,98.021,0
GJGGEFFAFGIB,60.045,0
IBCBAJFHEJHE,35.509,0
EJGBGHAGAADE,61.814,0
IIJGGGJFIIBJ,73.29,0
DADGIBJJABED,18.084,0
CCIJJIBDGADH,66.554,0
FHIBGADFHGCD,71.931,0
GBHCJIDBECGD,105.566,0
GIAGBBGGDIJH,23.928,0
HAIACCAJBHCA,13.292,0
FDFDBJIJBIFA,69.441,0
JJEFBEHHIDCD,14.733,0
JBJIHDHJAGAJ,79.118,0
DFDFAFGBJGHJ,61.818,0
GIECHHBIICEC,51.243,0
ABFHACDCAGAD,57.93,0
DAJAGBHFCDJG,42.835,0
DJDICDHDDEII,20.212,0
AEFECJBBIBIJ,87.08,0
FBFDFHIGAAHC,92.373,0
GDJFJEGCHFFI,82.294,0
CBAHEEBJFDJG,88.018,0
JGIBFEFDEFDH,21.392,0
HFJHCDJFBCCB,69.256,0
DDFFCHEJHGHI,58.507,0
IACDDEHAHCCF,59.885,0
GCCIIICAHHBD,65.212,0
IBBDFJGGBHDA,67.531,0
CDJJCIAJCHAC,36.126,0
JFGDGGFGAAIE,97.931,0
DIDFCJIEIICD,32.041,0
DCEHICBFECGE,73.983,0
FBGIHJIGEBHJ,82.915,0
GHHAGIBJEJAG,82.913,0
DGIGFAFBFHBB,62.139,0
HCBIDIIBBFHG,29.451,0
DBFAFDAGHBDJ,17.415,0
GAICEJAJEGHD,26.916,0
ABBAAGIFDGEG,89.109,0
EEGJDDFGCCIG,111.431,0
FDCCIFACECDH,69.225,0
GCDEHCFDCCDH,85.133,0
DBDAHFJBBJHC,96.789,0
FDCIIBJJDEEI,24.383,0
DCAJJAJIIHFH,40.004,0
CBBFDJGHAFAG,80.721,0
CGABHBJJJDHF,50.703,0
CGIFFGDBDGJF,39.076,0
EFBEHFDGCIBE,74.113,0
FEFDCIBEBHIC,83.042,0
HGHIIAHADAFG,64.196,0
FJHIEIEIIDJH,71.201,0
GBJDCHJBFAHH,74.504,0
AEDGGHAFIGAB,70.318,0
AJJDCJBEJDGD,77.214,0
GABGDACAJAJI,47.761,0
JAIHBIHEIDGD,115.755,0
IJEABDFJFFBE,19.512,0
JGFABGDFHHCE,30.04,0
GHDEIECEHHEE,103.865,0
JAGCCFDICJCD,32.006,0
DAFBEICEJCEF,49.431,0
CGGHHCCJCEJE,67.016,0
ECDDADAJEBCH,79.201,0
HGDCAEDGIDJE,28.374,0
CGHAECFGEGHI,49.181,0
EFJEIJHFJCCC,51.508,0
JIEEIFGBCGGJ,23.365,0
JDAGCGFDAJEI,64.307,0
FFAEBGDICCJA,95.558,0
JAFAJFCJEGEA,12.391,0
HBECJEIIAGED,40.43,0
JDDIBCDJIAJH,74.166,0
IDEGAHBGAADE,62.846,0
DECIBCJDIFFD,39.583,0
DFBFECIHCJDI,55.831,0
IDACFAJGDJGE,63.663,0
IJGFDIJACAJE,50.901,0
GEDBAFGAEGEH,84.484,0
CBBIBCAGCHDI,51.836,0
GFIIEEHAIEGB,37.727,0
GDAGHJDDCAHD,45.52,0
EJFFCECGEAFA,47.282,0
DEGBCHAFEIGD,43.562,0
JDCIADFIHGDC,31.543,0
IBGDFADGDAGE,86.428,0
IABCAFFDBEIE,101.673,0
IFDFGIDEDHBJ,87.197,0
IGCGAIBBJBAF,15.314,0
IAIFJIBIAGHH,43.681,0
FFAGGGGCFDHC,70.662,0
FBCFAACCDIFJ,48.193,0
EIBGDFDGHADA,47.885,0
CAAFJGJCIFFC,82.017,0
DGHGAJJHFDGH,26.572,0
FCBDICAJIDIJ,73.184,0
HHEIBHDIAIFE,71.513,0
IHGJDJFHEIEB,59.235,0
IAFICDBADFGC,17.406,0
HGADDIIIDIFG,87.861,0
EDJDEFBFBBHA,25.363,0
CJEIEJACHCJA,53.646,0
JGGIEHBJAJEI,76.344,0
EDDJAIHCFJHA,44.116,0
ABDJBJCIBCGC,68.328,0
GBHFJFGHFHEF,61.368,0
IJIFJHJAJCCI,38.332,0
EFEHJFAIBIGC,49.449,0
FCCAGIJGDGBA,79.822,0
EFIHJDJBAJEB,78.927,0
HDEIIBIDBCHE,88.687,0
HGCFFFBJHHFB,50.703,0
EFDCAHDIGFFH,44.358,0
FEEEFCDECCCF,84.11,0
GDABJBCBCJJD,50.252,0
HHIJIJBEEDHD,41.992,0
AAGDCCHGDIFE,86.345,0
EHJDICCHFICE,81.057,0
GCBBJFEBADDC,49.889,0
HBFAGEDGJHDH,48.847,0
JGHGFDJDHCIG,94.611,0
IIEHBDIHDCHB,85.43,0
DEEADBIDFEHI,84.025,0
CBAFCEFBAGDJ,14.916,0
GFHJHIEDBIHF,84.347,0
HJEEGDDFEJJD,76.508,0
AFIJHBCCEFFJ,56.127,0
CJGHFDGDDCCB,69.675,0
ADAGEBJJFBEH,12.784,0
ACECCHDBCAAG,65.379,0
FJCCEGGEGIHI,77.064,0
AICEFADEADIH,87.162,0
EHJHEGGDCCBA,93.699,0
EJBGEJHFFIAC,71.53,0
CJDEIGCGADHH,107.3,0
IJBADEECHAEE,36.36,0
JDAJHJEDDHIH,29.997,0
FFEJIADFGGBI,59.116,0
DCBHACFIGADE,77.063,0
HCBACBAHHBJJ,56.757,0
HGEAHEBIDDGA,62.503,0
DHJADEECAICF,57.211,0
IGGHHECJFGFG,58.369,0
IGECBBHEIGGC,49.189,0
JEHEAJEHEDEF,80.865,0
JECDGJFBAEFF,64.672,0
DAACAHBGJJDB,41.865,0
JEFHEGEBJGIE,44.53,0
EEDDHHECDFBB,100.136,0
AHCHCHFIBDHF,82.666,0
ABAAGGEFEAAI,32.895,0
DCACDHCDEFEC,60.886,0
EGEABCIAFHHE,22.294,0
AGBHAHGGGFGD,72.684,0
EIGEFIDEGIJB,52.994,0
AGFGHHAFCFDI,37.528,0
AIGEAGEIIAAI,86.251,0
GFGAGHFIDEFB,96.462,0
IEEGHFEJFBAF,30.366,0
CDACDHCABJJC,50.091,0
CDCFCJGDJCBE,97.836,0
FBGFECADABDH,64.405,0
HEEBDJGIBIDB,61.29,0
EAIGFAFFGIHG,90.484,0
FCEFCIDFCEFE,68.028,0
EDCJBGGIFDBH,72.611,0
JJIGCJBGBBAH,30.934,0
IACJEGHDDADB,63.993,0
FGDBHHAFCDHI,34.35,0
EBJBEACEGHIH,92.268,0
HBFEIABJCDAF,97.511,0
FBACJHECJDHE,19.884,0
EFJBECEHHJBF,68.904,0
EFHDGHACBCGB,49.009,0
IBJADGIFHIBJ,92.017,0
IHHFJGFABGAD,89.313,0
HGHCEJHFBJJI,56.565,0
GCHDAFEIJCCG,65.737,0
GHEDIAEDBGFJ,26.231,0
IGAGJCGGIDBJ,56.947,0
CFHBCHJIADJB,55.482,0
FCDEHGHGHCGD,76.602,0
EJIBAAGBAEJC,72.051,0
HFHGECDJCBHF,58.973,0
DFDEFGEAEEAJ,64.918,0
GCBGHHCIHCIF,66.368,0
IHEACHEBGJJJ,36.271,0
IJGDEBGIHGFJ,43.22,0
EHEDACHJGIGC,37.359,0
JBAGAAJCEJDH,72.349,0
EEGIGJAHADIB,58.888,0
JBDDGFCABJEJ,35.737,0
GCFCCIDABJGB,31.988,0
EDBCACABHAEG,70.694,0
GEEGACBAHFFB,63.389,0
DGIGIGBJHAFJ,70.141,0
JJBCGIEHDIDD,73.517,0
JFCIJJGBFDFE,71.795,0
DJEAHHBCFJAJ,29.851,0
ICEBGCDCDIGA,104.055,0
CFFGCGFIACIC,16.27,0
EABGEEHAHEEH,20.988,0
DCHDAIJFDFDG,49.512,0
JABDJJBAAHAJ,60.851,0
EDFIABCJAHGI,53.472,0
HGDIIHIBIIBD,80.117,0
IGHDJACJIHHJ,97.091,0
GIDJGAAJHAIF,32.748,0
FGGEAIDDCHIF,36.148,0
CAAADAHJAJEF,45.269,0
JHJACIHEJCGJ,18.009,0
IJAEBGJHCAIB,29.762,0
IDGJJGFIFDCE,125.495,0
JJBCCJACAJHH,23.436,0
AIEBDGIDCEIF,43.925,0
AAGEHJECCEFH,29.542,0
DBGIHHIHGDFJ,73.67,0
IEBEEJECCCAI,102.479,0
HIJEFEEEAFCJ,101.692,0
CGHJACDHFFCF,58.046,0
EEJCHGEBHJHA,19.293,0
DEHFCIDAGIDA,39.968,0
GAGADBHBJFCH,33.365,0
CGAIADHGJAHF,52.826,0
EGGBDJIHAJHC,80.92,0
EGDEAEJAAGEJ,9.329,0
GHDCBFDABDHF,34.998,0
HDECCECCIIJF,65.786,0
FCJBGCJFEIFJ,79.594,0
FGBCDCFADICF,12.232,0
EBJCBJIJJAHH,50.614,0
EAGFBDHCFDIJ,26.029,0
GCIJBAHJGBHG,66.47,0
FHHCIHGJIDBI,75.376,0
AEFJJGIHEAGA,27.105,0
GIJACHFAIBCD,74.17,0
IEJDAGCAEAJA,43.253,0
JDGDBGFJDIDD,19.801,0
CGAAHFHGEFBI,14.17,0
EGHGCBDFAAGA,113.253,0
CGCIIFGJFDDE,60.202,0
GGEHEIDEFGEI,71.272,0
GHADFBJCJHFE,43.565,0
EBHDEJFAJBJC,73.053,0
GJDHCCHBCCBD,66.121,0
JJJIABCFICAJ,92.503,0
AAFBHFHFDBHI,53.658,0
ICIFFEHGFABE,35.109,0
FCAIAFAAJHJA,97.497,0
AGEEBIGEICHE,26.239,0
ABBCIDHJHEAB,51.313,0
IHJHBFAFBCDH,26.837,0
IFEBBEGHJFCB,25.214,0
AAGBHFFAJBIG,68.703,0
EAFACHBGCBCA,118.666,0
CDAJIJGFCJGC,28.671,0
AIDCHHFHGCCH,60.524,0
DAFCAABDEIDH,70.188,1
EIFFACJDGAIE,49.383,0
AJGGECDFIHHB,41.751,0
HAHADDDHAHCB,64.525,0
HFICEEGHDEFB,70.902,0
CBHEGFJJEADA,42.497,0
ECJHADEEGHAD,72.487,0
JBDBDEBBBIJG,56.348,0
GCAJJJJIIGJH,45.962,0
EIHIHHFHIFFI,92.288,0
IJFJCFCIICED,71.098,0
GJGCJEBACHCC,115.79,0
DGIBHBBCEBEF,38.5,0
FHAAJBDFACDG,51.526,0
GBBGFCABFFDI,84.512,0
JIJBEFAIGGGE,40.84,0
DFADGEAAAAJA,62.503,0
IACHGBCIFCIE,82.384,0
GJHIAIEFDEHB,22.133,0
EDFDAGDAJEED,71.556,0
AHBHDGBHHIEA,66.916,0
DGDFBCBIFBDD,92.172,0
DBJFHHGGIBII,65.993,0
AEHHEEECBBGH,13.771,0
GGEABACGABGH,34.22,0
HJBHIFFJAJBA,68.024,0
DGJAGCFJGEFA,30.924,0
CABIDACHAHCF,39.011,0
DIHCAFAAIDJI,18.079,0
CEDGIHBBBFHC,59.853,0
AHGFFBBAHBIE,55.887,0
AFBIFCHBIFBC,77.046,0
HEIHJFBHAIAE,41.139,0
GHAJGEABDJHA,58.196,0
JFGABIBDGEHE,34.4,0
IJEJCFHDAIHF,32.281,0
CGEADAIGGFAD,75.102,0
HHGDJEICBDCD,47.877,0
EFIICHAJDAEC,51.35,0
GEGJHHFBEBHG,36.933,0
JJJCCHDFABFJ,26.262,0
AIGICCHDFBGF,75.064,0
EIBDIGCBGAJG,37.031,0
DAFEEEJGJDAD,54.779,0
JCDBEJDFGGCD,70.117,0
AGEGGIBCIIDI,57.013,0
FACFCBIJFICD,91.175,0
IEGGBCAJFFHG,24.361,0
JGDAHJACBIFB,35.95,0
IBJGDDBFDGHF,25.175,0
JEIBHABIHGIE,92.703,0
JGDGBBHGJDDH,88.367,1
AGGHGIFBBCFF,72.216,0
EFAEIHBADCBD,108.641,0
ABCADBDDDAHD,63.287,0
IJDDCHEFGAGA,23.201,0
CBJJDJDJHCJC,85.176,0
ADFFDEHBABJJ,65.436,0
GGJJECBDCHBB,65.88,0
JCFFFJABABDB,29.551,0
IIHGEGFFGIAF,77.89,0
FGFIDFEGJEDI,42.351,0
IACAIBIHHBBF,41.903,0
DGJDEJGABDDJ,80.495,0
FDBJJCBIEAGD,46.263,0
EFJJACAADFHI,53.328,0
FJAGBEJEAHCF,71.626,0
CFJIEFGGGFFC,72.771,0
DDIAEEJCEJBH,61.76,0
ACHHBEJECEGE,35.266,0
CDEAAFCICFFH,78.084,0
EEAFGIJFGDAB,85.465,0
AJJFDGAEJFFF,16.236,0
DAIHJGEIGHJA,74.782,0
DCIJEEAHBDJD,75.827,0
DIEDEFGBJCJB,69.249,0
JBHBBDECDAAH,30.327,0
